fold,density,n_train_patients,n_eval_patients,n_channels,n_valid_profile_channels,profile_channel_coverage,n_graph_edges,n_valid_edges,mean_edge_weight,edge_semantic_similarity,matched_nonedge_semantic_similarity,edge_minus_matched_nonedge,matched_exact_stratum_rate,primary_permutation_effect_mean,primary_permutation_effect_sd,primary_permutation_p_fold,topology_edge_similarity_mean_secondary,topology_edge_similarity_sd_secondary,topology_edge_similarity_p_fold_secondary,topology_observed_edge_similarity_secondary,topology_successful_rewires,topology_failed_rewires,topology_mean_edge_change_fraction,pairwise_coupling_semantic_rho_descriptive,global_nmi,global_ari,n_communities,mean_profile_mass
0,0.01,288,72,768,768,1.0,2946,2946,0.904672252898875,0.6999536158151769,0.6045899341602232,0.09536368165495368,1.0,-0.00013789514091618139,0.008164248105319625,0.000999000999000999,0.628516982110266,0.0018717730647495282,0.009900990099009901,0.6999536158151769,100,0,0.7076917854718262,0.11368571378791022,0.3942203446827237,0.03362019251258811,462,0.23068406868868888
0,0.025,288,72,768,768,1.0,7364,7364,0.8432766661185225,0.6930515180206968,0.6037674424216131,0.08928407559908369,1.0,0.00010561021480597143,0.005915199120385124,0.000999000999000999,0.639431676113276,0.0011965992940712524,0.009900990099009901,0.6930515180206968,100,0,0.6731151548071702,0.11368571378791022,0.30651426009608146,0.04668729459063343,259,0.23068406868868888
0,0.05,288,72,768,768,1.0,14727,14727,0.7805411864603302,0.6882141675223289,0.6238291569082373,0.06438501061409163,1.0,-2.6281840367601615e-05,0.0051190354832827125,0.000999000999000999,0.6461237628736433,0.0007252344701410314,0.009900990099009901,0.6882141675223289,100,0,0.6307190873905073,0.11368571378791022,0.20505196437464235,0.03904772445720544,125,0.23068406868868888
0,0.1,288,72,768,768,1.0,29453,29453,0.6975222949108266,0.6839440271621801,0.6289445317075809,0.054999495454599145,1.0,6.12023607981207e-05,0.004818836845040519,0.000999000999000999,0.6498309947610746,0.0005153753699693867,0.009900990099009901,0.6839440271621801,100,0,0.5950853902828236,0.11368571378791022,0.10104138830562939,0.022976168040686022,37,0.23068406868868888
1,0.01,288,72,768,768,1.0,2946,2946,0.911040674669507,0.7005765365677714,0.5943360672685439,0.10624046929922748,1.0,-0.0003904661259177042,0.00814805554717717,0.000999000999000999,0.6276313365102586,0.00198883680018075,0.009900990099009901,0.7005765365677714,100,0,0.7053021045485405,0.10480015337754611,0.3997166418348275,0.03998638342955134,469,0.23153612563912185
1,0.025,288,72,768,768,1.0,7364,7364,0.8529575197252721,0.694834510021154,0.6077425096975607,0.08709200032359332,1.0,2.059967791267814e-05,0.006177367336979852,0.000999000999000999,0.6397107079734299,0.001313239369851611,0.009900990099009901,0.694834510021154,100,0,0.6701683867463335,0.10480015337754611,0.3184859424536102,0.05596821290730074,278,0.23153612563912185
1,0.05,288,72,768,768,1.0,14727,14727,0.7919520068668993,0.6894085908009384,0.6242161950285305,0.06519239577240787,1.0,8.363882387522047e-05,0.005413713497343572,0.000999000999000999,0.647223297961412,0.0007813558780031722,0.009900990099009901,0.6894085908009384,100,0,0.6241243973653833,0.10480015337754611,0.21593202869987652,0.045499586262485334,137,0.23153612563912185
1,0.1,288,72,768,768,1.0,29453,29453,0.7094992820300562,0.6855874622779233,0.6284149914138011,0.05717247086412225,1.0,0.0001229163470544803,0.005082533510768604,0.000999000999000999,0.6519949764977062,0.0004991509385809264,0.009900990099009901,0.6855874622779233,100,0,0.5879543679760976,0.10480015337754611,0.1126358708144685,0.031752671041588236,39,0.23153612563912185
2,0.01,288,72,768,768,1.0,2946,2946,0.9081976928336948,0.6922335834015496,0.5944277249460336,0.09780585845551604,1.0,0.00010823793750191224,0.00850097887029708,0.000999000999000999,0.6221380819619577,0.0018726281697979987,0.009900990099009901,0.6922335834015496,100,0,0.7079192124915139,0.10603685969654082,0.3966216960349062,0.04581122002341818,460,0.23211619145663095
2,0.025,288,72,768,768,1.0,7364,7364,0.8482609415397521,0.6887443204824458,0.6013126538650484,0.08743166661739743,1.0,0.00019990290384042607,0.0062449304275917885,0.000999000999000999,0.6349121234996113,0.001426170656879588,0.009900990099009901,0.6887443204824458,100,0,0.6690277023356869,0.10603685969654082,0.30133457994205537,0.05172020065480668,258,0.23211619145663095
