fold,density,n_train_patients,n_eval_patients,n_channels,n_valid_profile_channels,profile_channel_coverage,n_graph_edges,n_valid_edges,mean_edge_weight,edge_semantic_similarity,matched_nonedge_semantic_similarity,edge_minus_matched_nonedge,matched_exact_stratum_rate,primary_permutation_effect_mean,primary_permutation_effect_sd,primary_permutation_p_fold,topology_edge_similarity_mean_secondary,topology_edge_similarity_sd_secondary,topology_edge_similarity_p_fold_secondary,topology_observed_edge_similarity_secondary,topology_successful_rewires,topology_failed_rewires,topology_mean_edge_change_fraction,pairwise_coupling_semantic_rho_descriptive,global_nmi,global_ari,n_communities,mean_profile_mass
0,0.01,288,72,384,361,0.9401041666666666,736,706,0.9518771406856117,0.73291554351108,0.6055282984474961,0.1273872450635839,1.0,0.00016370725108274742,0.012266214544806827,0.000999000999000999,0.6428997191328274,0.0034510692077452023,0.009900990099009901,0.73291554351108,100,0,0.7029461756373937,0.09713585712880594,0.4316821833546747,0.020794965218357882,235,0.05234738111565103
0,0.025,288,72,384,361,0.9401041666666666,1839,1786,0.9184203790959994,0.6945324825792243,0.6063778584818125,0.08815462409741182,1.0,-7.049847695455769e-05,0.007931793303559304,0.000999000999000999,0.6356224586186294,0.0019012263440671667,0.009900990099009901,0.6945324825792243,100,0,0.6565341545352743,0.09713585712880594,0.3828085481066787,0.027463759152271068,180,0.05234738111565103
0,0.05,288,72,384,361,0.9401041666666666,3677,3579,0.8769219142328551,0.6738574740004696,0.6115629182532585,0.0622945557472111,1.0,-0.00016888466958559368,0.005759443170563051,0.000999000999000999,0.6332604898298135,0.0014302367740448268,0.009900990099009901,0.6738574740004696,100,0,0.637605476390053,0.09713585712880594,0.31052234353002384,0.029773992475021643,123,0.05234738111565103
0,0.1,288,72,384,361,0.9401041666666666,7354,7190,0.8070684135953166,0.665152346289815,0.6218908893912246,0.0432614568985904,1.0,-1.1702238301131707e-05,0.003537291253205707,0.000999000999000999,0.6382999408920629,0.0009256246110091299,0.009900990099009901,0.665152346289815,100,0,0.6277955493741307,0.09713585712880594,0.19413377558449135,0.028829385928062567,56,0.05234738111565103
1,0.01,288,72,384,360,0.9375,736,693,0.9495958028444194,0.741686239420343,0.6139616236425476,0.12772461577779537,1.0,-0.00019710658710801954,0.012220513954495185,0.000999000999000999,0.6565648325310762,0.0038494740750832203,0.009900990099009901,0.741686239420343,100,0,0.7055266955266956,0.10247526087263613,0.4422120561787151,0.034215866397993996,232,0.05507543302302439
1,0.025,288,72,384,360,0.9375,1839,1750,0.9141213134034052,0.7098453227911923,0.616809481747249,0.09303584104394325,1.0,7.83597965521845e-05,0.008653145413907421,0.000999000999000999,0.650491443501178,0.0018459553732609792,0.009900990099009901,0.7098453227911923,100,0,0.6636971428571431,0.10247526087263613,0.38139646801491034,0.02820492960735258,175,0.05507543302302439
1,0.05,288,72,384,360,0.9375,3677,3511,0.8712602545153147,0.6869434783804036,0.6238533113245158,0.06309016705588777,1.0,-0.0003292223572578543,0.005753206413178217,0.000999000999000999,0.6462978467234016,0.0012044657487122587,0.009900990099009901,0.6869434783804036,100,0,0.63970378809456,0.10247526087263613,0.312294792836072,0.02624851415906101,115,0.05507543302302439
1,0.1,288,72,384,360,0.9375,7354,7094,0.8002861494161797,0.6749744346444039,0.6343047338461232,0.040669700798280695,1.0,2.8423891531818346e-05,0.0038919714097899547,0.000999000999000999,0.64578264982589,0.0010285429830131508,0.009900990099009901,0.6749744346444039,100,0,0.6336439244431914,0.10247526087263613,0.18383709753598843,0.021806888419375253,52,0.05507543302302439
2,0.01,288,72,384,361,0.9401041666666666,736,705,0.9515554616689824,0.7435928690595248,0.6043498447092809,0.13924302435024394,1.0,0.0005171187850833728,0.012613461014871595,0.000999000999000999,0.6510561658104325,0.0034215875387563653,0.009900990099009901,0.7435928690595248,100,0,0.7110354609929078,0.08405575582497743,0.4271941321838159,0.023847900957240372,234,0.05711699341246979
2,0.025,288,72,384,361,0.9401041666666666,1839,1784,0.9179198616367663,0.7043619264886309,0.6106809602043136,0.09368096628431732,1.0,-9.839544237625941e-05,0.008862104420064458,0.000999000999000999,0.6459784740010313,0.0018549198903636884,0.009900990099009901,0.7043619264886309,100,0,0.660560538116592,0.08405575582497743,0.3720447502650977,0.017331827844509644,180,0.05711699341246979
2,0.05,288,72,384,361,0.9401041666666666,3677,3578,0.876389742954765,0.6826211039873897,0.6180594776345036,0.06456162635288609,1.0,0.00020217436358028107,0.006546660483647841,0.000999000999000999,0.6420848818713683,0.001371683773368191,0.009900990099009901,0.6826211039873897,100,0,0.6400363331470095,0.08405575582497743,0.298675457090242,0.02266309233739368,119,0.05711699341246979
2,0.1,288,72,384,361,0.9401041666666666,7354,7189,0.8071036179859826,0.6692992402527195,0.6326510582638667,0.03664818198885278,1.0,0.00012889419023170358,0.0037457866226479606,0.000999000999000999,0.642915476859713,0.000979487875730706,0.009900990099009901,0.6692992402527195,100,0,0.6278745305327584,0.08405575582497743,0.16672532017125047,0.013978088788360682,53,0.05711699341246979
3,0.01,288,72,384,361,0.9401041666666666,736,705,0.9498288408437036,0.725199138445302,0.5949824055568413,0.1302167328884607,1.0,-0.0001330660272084807,0.013095441882888293,0.000999000999000999,0.6360112208908781,0.0035131889048830986,0.009900990099009901,0.725199138445302,100,0,0.7093333333333334,0.0955720432934016,0.43774750545911834,0.03481557962209341,234,0.053104773680824745
3,0.025,288,72,384,361,0.9401041666666666,1839,1784,0.9144510161380661,0.6886347732481206,0.6028680150912061,0.08576675815691448,1.0,-0.00011586677432948323,0.00906565888686102,0.000999000999000999,0.628132732998606,0.0018085544538879105,0.009900990099009901,0.6886347732481206,100,0,0.6618609865470851,0.0955720432934016,0.38013300550377194,0.038856124166518825,174,0.053104773680824745
3,0.05,288,72,384,361,0.9401041666666666,3677,3576,0.8713012887322483,0.666974267633328,0.6001098427551007,0.0668644248782273,1.0,-0.000160665581670991,0.0061338512810872785,0.000999000999000999,0.6250943055621905,0.0015630069033041821,0.009900990099009901,0.666974267633328,100,0,0.6418092841163312,0.0955720432934016,0.29622345742644063,0.02268575400123007,116,0.053104773680824745
3,0.1,288,72,384,361,0.9401041666666666,7354,7190,0.7998214787980534,0.6564982557216739,0.614713700255058,0.04178455546661586,1.0,-2.1319335579844332e-05,0.0038825677017233066,0.000999000999000999,0.6275456486721672,0.0009111350057193559,0.009900990099009901,0.6564982557216739,100,0,0.6314450625869263,0.0955720432934016,0.1720337884157711,0.03283582843596029,47,0.053104773680824745
4,0.01,288,72,384,361,0.9401041666666666,736,706,0.9482132566732945,0.7270446314863755,0.6073187149653436,0.11972591652103193,1.0,0.0002478375283228901,0.011994506682335591,0.000999000999000999,0.6438187307276249,0.0032716013732141283,0.009900990099009901,0.7270446314863755,100,0,0.7115014164305947,0.08415556935814371,0.43170254885231685,0.027795661304573914,232,0.05345856859804177
4,0.025,288,72,384,361,0.9401041666666666,1839,1785,0.9121034860346171,0.6908661822561877,0.6054729018351456,0.0853932804210421,1.0,5.3837034506101e-05,0.008744354523151605,0.000999000999000999,0.6380315739605027,0.0018274971447339006,0.009900990099009901,0.6908661822561877,100,0,0.6650084033613446,0.08415556935814371,0.38552048905561936,0.03140033008551572,173,0.05345856859804177
4,0.05,288,72,384,361,0.9401041666666666,3677,3578,0.8684970738343792,0.6735115987301451,0.6140349401026157,0.05947665862752938,1.0,7.569677068166902e-05,0.005909735132042234,0.000999000999000999,0.6372480911785274,0.001423016107725956,0.009900990099009901,0.6735115987301451,100,0,0.6382867523756288,0.08415556935814371,0.31487469057097567,0.04467795315714568,116,0.05345856859804177
4,0.1,288,72,384,361,0.9401041666666666,7354,7191,0.7967459466858378,0.6649472568952073,0.6315512885586105,0.03339596833659675,1.0,-0.00013857828712018693,0.003635460733014473,0.000999000999000999,0.6410729105005217,0.00092766838646563,0.009900990099009901,0.6649472568952073,100,0,0.6318050340703657,0.08415556935814371,0.16764312330952205,0.02902115420972877,46,0.05345856859804177
