fold,density,n_train_patients,n_eval_patients,n_channels,n_valid_profile_channels,profile_channel_coverage,n_graph_edges,n_valid_edges,mean_edge_weight,edge_semantic_similarity,matched_nonedge_semantic_similarity,edge_minus_matched_nonedge,matched_exact_stratum_rate,primary_permutation_effect_mean,primary_permutation_effect_sd,primary_permutation_p_fold,topology_edge_similarity_mean_secondary,topology_edge_similarity_sd_secondary,topology_edge_similarity_p_fold_secondary,topology_observed_edge_similarity_secondary,topology_successful_rewires,topology_failed_rewires,topology_mean_edge_change_fraction,pairwise_coupling_semantic_rho_descriptive,global_nmi,global_ari,n_communities,mean_profile_mass
0,0.01,288,72,2208,2170,0.9827898550724637,24366,24117,0.6329896992877564,0.8559920153537259,0.8278596181620265,0.028132397191699465,1.0,-3.703742061232285e-05,0.002553545178183645,0.000999000999000999,0.8414047573500508,0.00040374655763692234,0.009900990099009901,0.8559920153537259,100,0,0.8315851888709208,0.02687523153825546,0.16164086332000466,0.03641569123647347,664,0.08152450023185788
0,0.025,288,72,2208,2170,0.9827898550724637,60914,59965,0.5489972984420617,0.8232231508733979,0.7965298050602374,0.02669334581316052,1.0,-5.575014143069012e-05,0.0018414711280332191,0.000999000999000999,0.8051080670783075,0.0003488569077277053,0.009900990099009901,0.8232231508733979,100,0,0.8151131493371133,0.02687523153825546,0.06885252301840114,0.011611655148864326,125,0.08152450023185788
0,0.05,288,72,2208,2170,0.9827898550724637,121827,119164,0.4770514283744737,0.7934303655382487,0.7678363983260812,0.025593967212167557,1.0,1.2020912720748344e-05,0.0013518712250025647,0.000999000999000999,0.7750790320770586,0.00028006235899556887,0.009900990099009901,0.7934303655382487,100,0,0.7982895001846195,0.02687523153825546,0.029528127840981532,-0.003041479984353586,13,0.08152450023185788
0,0.1,288,72,2208,2170,0.9827898550724637,243653,237012,0.3994482743992704,0.7648330254278886,0.7424188134314303,0.02241421199645821,1.0,1.7018271650427574e-05,0.0010149555794945141,0.000999000999000999,0.749129610525512,0.0002200333651908944,0.009900990099009901,0.7648330254278886,100,0,0.7714784905405634,0.02687523153825546,0.01882923216831412,-0.0018693779532171436,5,0.08152450023185788
1,0.01,288,72,2208,2167,0.9814311594202898,24366,24235,0.6334217086822712,0.8541576113864872,0.8245286344624613,0.029628976924025885,1.0,-7.013440044665975e-06,0.0024027607101481355,0.000999000999000999,0.8397094081355775,0.000500237913517765,0.009900990099009901,0.8541576113864872,100,0,0.8310852073447493,0.024722303463560632,0.16533917088877984,0.030757677218606436,670,0.08602492239113103
1,0.025,288,72,2208,2167,0.9814311594202898,60914,60201,0.5494266047076036,0.8236859830038948,0.7992411937479009,0.024444789255993915,1.0,-8.04961625279751e-05,0.0017762797379564908,0.000999000999000999,0.8072292347415468,0.00027512257838952354,0.009900990099009901,0.8236859830038948,100,0,0.8139957808009833,0.024722303463560632,0.0884321408165978,0.010026925502664187,133,0.08602492239113103
1,0.05,288,72,2208,2167,0.9814311594202898,121827,119617,0.4772332322592254,0.7947431184277816,0.7702183593185851,0.024524759109196492,1.0,-2.9876081489683572e-05,0.0013163853034164877,0.000999000999000999,0.7785494975032976,0.00026573604996593745,0.009900990099009901,0.7947431184277816,100,0,0.7975194161365021,0.024722303463560632,0.037577504677956945,-0.008921764564847962,16,0.08602492239113103
1,0.1,288,72,2208,2167,0.9814311594202898,243653,237556,0.399480848694681,0.7673854631129264,0.7474669184291238,0.019918544683802608,1.0,-3.19089917657035e-05,0.0010099507126822924,0.000999000999000999,0.7536653547594377,0.00017644906603541893,0.009900990099009901,0.7673854631129264,100,0,0.7707519490141271,0.024722303463560632,0.020658516277678205,-0.005960161398737946,5,0.08602492239113103
2,0.01,288,72,2208,2162,0.9791666666666666,24366,24098,0.632823168208463,0.8453749134725004,0.8148096936467728,0.030565219825727574,1.0,-5.8737463660562984e-05,0.002472170710031528,0.000999000999000999,0.8277323046293195,0.00045393184362819543,0.009900990099009901,0.8453749134725004,100,0,0.832053697402274,0.02672618161940744,0.15728750235884173,0.023741372417141547,690,0.08686449387556337
2,0.025,288,72,2208,2162,0.9791666666666666,60914,59646,0.5484106729328254,0.8158534690753845,0.7866533278737159,0.029200141201668584,1.0,4.441207752037435e-05,0.001767655068947692,0.000999000999000999,0.7974031296062215,0.000316563512432007,0.009900990099009901,0.8158534690753845,100,0,0.8146497669583879,0.02672618161940744,0.07783925480835598,0.016209530158656397,139,0.08686449387556337
2,0.05,288,72,2208,2162,0.9791666666666666,121827,118302,0.4756089960308401,0.7883949008040979,0.76365573511198,0.02473916569211787,1.0,1.025237523820599e-05,0.0012587042156293506,0.000999000999000999,0.7708133255636304,0.00030513924468458407,0.009900990099009901,0.7883949008040979,100,0,0.7979955537522612,0.02672618161940744,0.047154476255296306,0.0018854415594433142,14,0.08686449387556337
2,0.1,288,72,2208,2162,0.9791666666666666,243653,235089,0.39714526082391727,0.7626192982666354,0.7408356911755883,0.021783607091047097,1.0,-2.9036769340723744e-05,0.0009546586807644946,0.000999000999000999,0.7476658923580264,0.00022878622569803622,0.009900990099009901,0.7626192982666354,100,0,0.77189506952686,0.02672618161940744,0.024352396848805528,0.0018349332582550345,5,0.08686449387556337
3,0.01,288,72,2208,2150,0.9737318840579711,24366,24019,0.6345684034340219,0.8562785355043787,0.8278257884497029,0.02845274705467582,1.0,-2.1199591792660288e-05,0.0026130628091804485,0.000999000999000999,0.8430350735978582,0.0004177587813041539,0.009900990099009901,0.8562785355043787,100,0,0.8309750614097174,0.02453663229205666,0.16225485141798238,0.03377119476485602,682,0.07759302598298055
3,0.025,288,72,2208,2150,0.9737318840579711,60914,59312,0.5511565069672256,0.8251108116696856,0.7993635361100571,0.025747275559628524,1.0,6.5204671381465796e-06,0.0018533182921571815,0.000999000999000999,0.8095069113004899,0.00029368208970262144,0.009900990099009901,0.8251108116696856,100,0,0.8137366806042623,0.02453663229205666,0.06398287166478761,-0.004105993614508094,137,0.07759302598298055
3,0.05,288,72,2208,2150,0.9737318840579711,121827,117432,0.4793652116175584,0.7964800644635521,0.7713569020388108,0.02512316242474133,1.0,-5.481834156029031e-05,0.0013765232616687747,0.000999000999000999,0.7800500669613177,0.00028791330937526845,0.009900990099009901,0.7964800644635521,100,0,0.7965015498330951,0.02453663229205666,0.028376692207216874,-0.016523385286274905,17,0.07759302598298055
3,0.1,288,72,2208,2150,0.9737318840579711,243653,233218,0.40146505885319034,0.7680940132893727,0.7470918225618318,0.021002190727540837,1.0,-1.5911987235128212e-05,0.0010156501621148178,0.000999000999000999,0.7540398736184929,0.000207685178815586,0.009900990099009901,0.7680940132893727,100,0,0.7698845715167782,0.02453663229205666,0.015826882266005232,-0.009323049960761881,6,0.07759302598298055
