fold,density,n_train_patients,n_eval_patients,n_channels,n_valid_profile_channels,profile_channel_coverage,n_graph_edges,n_valid_edges,mean_edge_weight,edge_semantic_similarity,matched_nonedge_semantic_similarity,edge_minus_matched_nonedge,matched_exact_stratum_rate,primary_permutation_effect_mean,primary_permutation_effect_sd,primary_permutation_p_fold,topology_edge_similarity_mean_secondary,topology_edge_similarity_sd_secondary,topology_edge_similarity_p_fold_secondary,topology_observed_edge_similarity_secondary,topology_successful_rewires,topology_failed_rewires,topology_mean_edge_change_fraction,pairwise_coupling_semantic_rho_descriptive,global_nmi,global_ari,n_communities,mean_profile_mass
0,0.01,288,72,2112,2112,1.0,22293,22293,0.6580886603856169,0.7436939468742559,0.7068629299319866,0.03683101694226931,1.0,9.81559448210707e-05,0.003316698626561204,0.000999000999000999,0.712327918069425,0.0007144231289534016,0.009900990099009901,0.7436939468742559,100,0,0.7700619028394563,0.06022694379808951,0.1273490408073094,0.008751532194992407,552,0.12308547348565407
0,0.025,288,72,2112,2112,1.0,55731,55731,0.573572087517857,0.741851972467601,0.7150448814366849,0.026807091030916164,1.0,5.261601476727518e-05,0.0022280952846035038,0.000999000999000999,0.71655705117935,0.0004724939789747036,0.009900990099009901,0.741851972467601,100,0,0.7737810195402918,0.06022694379808951,0.06692094629497397,0.009286445429189206,169,0.12308547348565407
0,0.05,288,72,2112,2112,1.0,111461,111461,0.5020741852510816,0.7406263468653386,0.7153036423035318,0.02532270456180674,1.0,-7.17624402499506e-06,0.0014475177260937224,0.000999000999000999,0.7197083755965256,0.0003469326331569189,0.009900990099009901,0.7406263468653386,100,0,0.7711270309794459,0.06022694379808951,0.02165409065748729,0.012914857461284927,20,0.12308547348565407
0,0.1,288,72,2112,2112,1.0,222922,222922,0.4235749347852774,0.7394478306260477,0.7181054862062183,0.021342344419829407,1.0,-2.0683794443198233e-05,0.0009492959250243555,0.000999000999000999,0.722951102799347,0.00022102920389050764,0.009900990099009901,0.7394478306260477,100,0,0.75439916203874,0.06022694379808951,0.014011415383424196,0.014469057113618672,5,0.12308547348565407
1,0.01,288,72,2112,2112,1.0,22293,22293,0.6705854644041995,0.7415223431486401,0.7041743081899544,0.03734803495868566,1.0,0.00015190221932661463,0.0037353365492455858,0.000999000999000999,0.7081944872919869,0.0007783478559643263,0.009900990099009901,0.7415223431486401,100,0,0.7524119678822949,0.060680989421499264,0.1344697391219646,0.006204737515049939,607,0.12363345312624849
1,0.025,288,72,2112,2112,1.0,55731,55731,0.5852066731592075,0.7403033793807079,0.7114043810030813,0.02889899837762655,1.0,-0.00011760552209664532,0.0024380127055086778,0.000999000999000999,0.7136124580109215,0.00045113312096298186,0.009900990099009901,0.7403033793807079,100,0,0.7582706213776893,0.060680989421499264,0.0746760082072215,0.004777176722647575,200,0.12363345312624849
1,0.05,288,72,2112,2112,1.0,111461,111461,0.5124754100923977,0.7390708368125452,0.7128943301103607,0.02617650670218441,1.0,-2.274912487950187e-05,0.0015965267295454154,0.000999000999000999,0.7177983996101227,0.0003306344071299872,0.009900990099009901,0.7390708368125452,100,0,0.7587365984514762,0.060680989421499264,0.023749418471793026,0.004514151242546697,29,0.12363345312624849
1,0.1,288,72,2112,2112,1.0,222922,222922,0.432565040105769,0.7383957037802404,0.7158359350223794,0.022559768757861032,1.0,2.203550522678266e-05,0.0010298698875317936,0.000999000999000999,0.7217080425317319,0.0001798344917615652,0.009900990099009901,0.7383957037802404,100,0,0.7455349404724523,0.060680989421499264,0.015709638521060765,0.020223615391478905,4,0.12363345312624849
2,0.01,288,72,2112,2112,1.0,22293,22293,0.6668742242724164,0.7371745996364072,0.7066440538385693,0.03053054579783787,1.0,-9.243347020511994e-06,0.003659152243907899,0.000999000999000999,0.7071533779215406,0.000770169518742994,0.009900990099009901,0.7371745996364072,100,0,0.7638509846140044,0.056102343020171794,0.1290175034279887,0.007797224544816689,577,0.12387477718570872
2,0.025,288,72,2112,2112,1.0,55731,55731,0.5825874555176731,0.7373665306811598,0.7105652575281647,0.026801273152995075,1.0,9.256539355316119e-06,0.0023956976188608883,0.000999000999000999,0.7130299070890372,0.00040734381442154676,0.009900990099009901,0.7373665306811598,100,0,0.7678164755701493,0.056102343020171794,0.06422217006271369,0.005022400026527896,177,0.12387477718570872
2,0.05,288,72,2112,2112,1.0,111461,111461,0.510802366409679,0.7360156809486292,0.711760320210797,0.024255360737832188,1.0,-5.582066777746641e-06,0.0015953919785337647,0.000999000999000999,0.7164811359049859,0.00032649299490803004,0.009900990099009901,0.7360156809486292,100,0,0.76594566709432,0.056102343020171794,0.02028184875222494,0.006667295859981245,30,0.12387477718570872
2,0.1,288,72,2112,2112,1.0,222922,222922,0.43171069702141274,0.735499971795414,0.7154166346661321,0.020083337129281897,1.0,2.8044158628798944e-05,0.0010335587375635404,0.000999000999000999,0.7201208120818191,0.00020372463273249405,0.009900990099009901,0.735499971795414,100,0,0.7501318398363551,0.056102343020171794,0.015134288666867512,0.016209598173856223,5,0.12387477718570872
3,0.01,288,72,2112,2112,1.0,22293,22293,0.668554006181311,0.7426348302997451,0.7021135046667353,0.04052132563300981,1.0,0.00015196595258758715,0.0038744233227542705,0.000999000999000999,0.7073197356121155,0.0007371446997297556,0.009900990099009901,0.7426348302997451,100,0,0.7467097295115056,0.06161601699699898,0.13765676926347592,0.0080402576659067,613,0.12368446611293327
3,0.025,288,72,2112,2112,1.0,55731,55731,0.5830280223490585,0.7419444538877304,0.7086809977321195,0.03326345615561099,1.0,-6.00111727061231e-05,0.0025338640473769364,0.000999000999000999,0.7129673661466687,0.00042825807100773354,0.009900990099009901,0.7419444538877304,100,0,0.7541922807773053,0.06161601699699898,0.06932539405876847,0.006860595483406881,199,0.12368446611293327
3,0.05,288,72,2112,2112,1.0,111461,111461,0.5100769106097657,0.7404757787609951,0.7139727335224857,0.026503045238509437,1.0,-9.403561055705178e-05,0.0017377874675488037,0.000999000999000999,0.7171635226246198,0.0003181958122974105,0.009900990099009901,0.7404757787609951,100,0,0.7570744027058791,0.06161601699699898,0.022855880757707735,0.014748325909123726,24,0.12368446611293327
3,0.1,288,72,2112,2112,1.0,222922,222922,0.4298810185180008,0.7397771306842366,0.7161107082105878,0.023666422473648807,1.0,-9.787739451571299e-06,0.0010611260288041924,0.000999000999000999,0.721768155144915,0.0002075561879480278,0.009900990099009901,0.7397771306842366,100,0,0.7450210387489794,0.06161601699699898,0.016350705096920635,0.010873219804947362,4,0.12368446611293327
4,0.01,288,72,2112,2112,1.0,22293,22293,0.6619050671043096,0.7414080465727949,0.7029954290993857,0.03841261747340918,1.0,2.989593563227122e-05,0.003915836039100192,0.000999000999000999,0.7068187007562056,0.0007035645152469701,0.009900990099009901,0.7414080465727949,100,0,0.7556699412371596,0.05935537250794593,0.13132842074189904,0.007648877040613644,587,0.12419695398837322
4,0.025,288,72,2112,2112,1.0,55731,55731,0.5767089356850814,0.7392460316996129,0.7074154606647581,0.03183057103485476,1.0,9.298018300054223e-05,0.002448903234102919,0.000999000999000999,0.7118819198158697,0.0003925924630033206,0.009900990099009901,0.7392460316996129,100,0,0.7609386158511421,0.05935537250794593,0.061431478521201205,0.006864860569640685,174,0.12419695398837322
4,0.05,288,72,2112,2112,1.0,111461,111461,0.5044675800391378,0.7376002948306788,0.71142164415499,0.026178650675688808,1.0,0.00010581205840317209,0.001618478444466514,0.000999000999000999,0.715805437838598,0.0002917018363225819,0.009900990099009901,0.7376002948306788,100,0,0.7617316370748513,0.05935537250794593,0.019436226958862914,0.005836376339562075,30,0.12419695398837322
4,0.1,288,72,2112,2112,1.0,222922,222922,0.42520345578304813,0.7367285434097055,0.71395428636118,0.022774257048525537,1.0,2.8229846814166515e-05,0.001104703233435669,0.000999000999000999,0.7196595361640804,0.00018579712937906367,0.009900990099009901,0.7367285434097055,100,0,0.7482694843936443,0.05935537250794593,0.01211677770890414,0.012724916235327684,5,0.12419695398837322
