fold,density,n_train_patients,n_eval_patients,n_channels,n_valid_profile_channels,profile_channel_coverage,n_graph_edges,n_valid_edges,mean_edge_weight,edge_semantic_similarity,matched_nonedge_semantic_similarity,edge_minus_matched_nonedge,matched_exact_stratum_rate,primary_permutation_effect_mean,primary_permutation_effect_sd,primary_permutation_p_fold,topology_edge_similarity_mean_secondary,topology_edge_similarity_sd_secondary,topology_edge_similarity_p_fold_secondary,topology_observed_edge_similarity_secondary,topology_successful_rewires,topology_failed_rewires,topology_mean_edge_change_fraction,pairwise_coupling_semantic_rho_descriptive,global_nmi,global_ari,n_communities,mean_profile_mass
0,0.01,288,72,2208,2208,1.0,24366,24366,0.5958467389602357,0.7016154329631985,0.6215656851182271,0.08004974784497143,1.0,0.00016126279033288317,0.00372555267405841,0.000999000999000999,0.6542793682251612,0.0005612519089410831,0.009900990099009901,0.7016154329631985,100,0,0.7251329721743415,0.11671138601491411,0.22423930901066869,0.03703967060880325,531,0.2821094651640899
0,0.025,288,72,2208,2208,1.0,60914,60914,0.5261220681157925,0.6797632156314773,0.6153895096940352,0.06437370593744218,1.0,3.17013814637952e-05,0.002330380519160378,0.000999000999000999,0.6407451432108233,0.0003056125709411947,0.009900990099009901,0.6797632156314773,100,0,0.7413927832682142,0.11671138601491411,0.08540631798987261,0.024962773063655713,99,0.2821094651640899
0,0.05,288,72,2208,2208,1.0,121827,121827,0.46620443186660376,0.6652719732290402,0.6147909568389989,0.05048101639004132,1.0,-2.0818047852316e-05,0.0017191922869375504,0.000999000999000999,0.6330016651182305,0.0002505521004868921,0.009900990099009901,0.6652719732290402,100,0,0.7435858225188176,0.11671138601491411,0.04167370978296281,0.022079945055818503,14,0.2821094651640899
0,0.1,288,72,2208,2208,1.0,243653,243653,0.39871968288948495,0.652049582844646,0.61300544709718,0.03904413574746601,1.0,-4.691233204525547e-05,0.0011549898899941406,0.000999000999000999,0.6269448565066821,0.00014858609774262102,0.009900990099009901,0.652049582844646,100,0,0.7300699355230594,0.11671138601491411,0.035566241246769055,0.023999379183501486,4,0.2821094651640899
1,0.01,288,72,2208,2208,1.0,24366,24366,0.5994148080827869,0.7041952567373562,0.6268022914016191,0.07739296533573703,1.0,8.190910579866661e-05,0.0034535254230234065,0.000999000999000999,0.6560663889255642,0.000542209807683129,0.009900990099009901,0.7041952567373562,100,0,0.7399569071657227,0.10735030839123857,0.22516909796780663,0.02965488868871593,554,0.28194161789366623
1,0.025,288,72,2208,2208,1.0,60914,60914,0.5299136916666916,0.6834432548394277,0.6236713622374069,0.05977189260202076,1.0,-6.286596493943797e-05,0.002345589299773995,0.000999000999000999,0.6447897341129957,0.00033867104653440705,0.009900990099009901,0.6834432548394277,100,0,0.7514612404373381,0.10735030839123857,0.08710843946868,0.024379418040475172,112,0.28194161789366623
1,0.05,288,72,2208,2208,1.0,121827,121827,0.4701472295730852,0.668949593440098,0.6227673664636428,0.04618222697645513,1.0,-4.8701378788906904e-05,0.0015755404118619784,0.000999000999000999,0.6380516679178949,0.00027701068735278277,0.009900990099009901,0.668949593440098,100,0,0.7501992990059674,0.10735030839123857,0.039792062222565115,0.020728799336542574,17,0.28194161789366623
1,0.1,288,72,2208,2208,1.0,243653,243653,0.40258205067022323,0.6563957699848055,0.6212010938759934,0.035194676108812106,1.0,-6.146267759603141e-06,0.0010560912035814266,0.000999000999000999,0.6327284506765987,0.0001736829655953727,0.009900990099009901,0.6563957699848055,100,0,0.7341342400873374,0.10735030839123857,0.028670625148664752,0.02047481057370499,4,0.28194161789366623
2,0.01,288,72,2208,2208,1.0,24366,24366,0.6113903719739034,0.6898056539541886,0.6085936606586736,0.08121199329551498,1.0,-5.359434567712396e-05,0.003943099872307055,0.000999000999000999,0.6433522693565108,0.0005377983052494219,0.009900990099009901,0.6898056539541886,100,0,0.7197369285069358,0.11152550418599469,0.24126664625662078,0.036865247186631166,609,0.2838531172932958
2,0.025,288,72,2208,2208,1.0,60914,60914,0.5406939088294818,0.6681405156098218,0.6039098479789022,0.06423066763091956,1.0,-3.847104154552638e-05,0.0023404642210459346,0.000999000999000999,0.6297032689079639,0.0003626505045093272,0.009900990099009901,0.6681405156098218,100,0,0.7361906950783071,0.11152550418599469,0.106925905095952,0.027329159928859592,145,0.2838531172932958
2,0.05,288,72,2208,2208,1.0,121827,121827,0.4795891288548264,0.6530245739561293,0.6040029092390365,0.049021664717092794,1.0,3.5419143813092634e-05,0.001676473201092601,0.000999000999000999,0.6220512630895427,0.0002541585052209067,0.009900990099009901,0.6530245739561293,100,0,0.7386340466399075,0.11152550418599469,0.042281335525711373,0.019291554604447418,16,0.2838531172932958
2,0.1,288,72,2208,2208,1.0,243653,243653,0.4105972070573888,0.6396665641259,0.6019153802949906,0.03775118383090936,1.0,1.5287919016162444e-05,0.0011725354338187742,0.000999000999000999,0.6157221339981183,0.00018721475125070463,0.009900990099009901,0.6396665641259,100,0,0.7257728819263459,0.11152550418599469,0.03260882304205121,0.02051565101426229,4,0.2838531172932958
3,0.01,288,72,2208,2208,1.0,24366,24366,0.6061158260180147,0.6923417481769897,0.61635840691258,0.07598334126440964,1.0,4.4619057791653096e-05,0.003718819744506552,0.000999000999000999,0.6473121036234118,0.0005009243254557007,0.009900990099009901,0.6923417481769897,100,0,0.7201099893293933,0.1097706941387646,0.24208801709986413,0.0443083495642532,598,0.28434571703521927
3,0.025,288,72,2208,2208,1.0,60914,60914,0.5355432327072782,0.6726341346299949,0.6125761641885852,0.0600579704414097,1.0,4.006442055610582e-05,0.002458895023226927,0.000999000999000999,0.6352167449381474,0.00032395151383711956,0.009900990099009901,0.6726341346299949,100,0,0.7350968578651872,0.1097706941387646,0.1046925621420536,0.028509152280309043,142,0.28434571703521927
3,0.05,288,72,2208,2208,1.0,121827,121827,0.47473254533941445,0.6587927653546232,0.6104625267155167,0.04833023863910646,1.0,-1.4811408636816292e-05,0.0017355642080395272,0.000999000999000999,0.6282757980124748,0.0002627284381002839,0.009900990099009901,0.6587927653546232,100,0,0.7368981424478973,0.1097706941387646,0.04263642750136392,0.02346797555903223,14,0.28434571703521927
3,0.1,288,72,2208,2208,1.0,243653,243653,0.40598214200597804,0.645977498200061,0.6080434274333609,0.03793407076670008,1.0,7.950581202029861e-05,0.0011800727960190923,0.000999000999000999,0.6222662436614238,0.00016660674665202083,0.009900990099009901,0.645977498200061,100,0,0.7245550024009556,0.1097706941387646,0.03178501878494779,0.021665186760381115,4,0.28434571703521927
4,0.01,288,72,2208,2208,1.0,24366,24366,0.5973739910982805,0.6979007168498964,0.6231962569215254,0.07470445992837105,1.0,-1.4364979127973187e-06,0.0036850537893289206,0.000999000999000999,0.6513560837101453,0.00046051542836337504,0.009900990099009901,0.6979007168498964,100,0,0.7330464581794303,0.10504194259195554,0.2308337577913958,0.042660832595282985,557,0.28586731456329845
4,0.025,288,72,2208,2208,1.0,60914,60914,0.5270138299195739,0.677770726058555,0.6209690840450879,0.05680164201346716,1.0,2.0350042250252166e-05,0.0022629104623824526,0.000999000999000999,0.6396315984458283,0.00038530659848841196,0.009900990099009901,0.677770726058555,100,0,0.7471546770857275,0.10504194259195554,0.09569698545607307,0.028120360614154724,114,0.28586731456329845
4,0.05,288,72,2208,2208,1.0,121827,121827,0.46679135368604646,0.6644077449384227,0.6182721391857398,0.04613560575268294,1.0,-7.115108611766119e-06,0.001521698265455578,0.000999000999000999,0.6334955356780203,0.00024029227538967078,0.009900990099009901,0.6644077449384227,100,0,0.7476344324328761,0.10504194259195554,0.03914653605494295,0.019809784598091035,14,0.28586731456329845
